Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2026-02-18 04:00:00,1.35526,1.35776,1.35492,1.35611,240,240,0,COMPLETE,
2026-02-18 08:00:00,1.35606,1.35819,1.35563,1.35729,240,240,0,COMPLETE,
2026-02-18 12:00:00,1.35729,1.35813,1.35326,1.35453,240,240,0,COMPLETE,
2026-02-18 16:00:00,1.35453,1.35573,1.34967,1.34997,240,240,0,COMPLETE,
2026-02-18 20:00:00,1.34997,1.35046,1.34851,1.34947,238,240,2,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-19 00:00:00,1.34948,1.34987,1.34875,1.34906,240,240,0,COMPLETE,
2026-02-19 04:00:00,1.34906,1.3512,1.34802,1.35096,240,240,0,COMPLETE,
2026-02-19 08:00:00,1.35096,1.35165,1.34649,1.34657,240,240,0,COMPLETE,
2026-02-19 12:00:00,1.34656,1.34739,1.34334,1.34536,240,240,0,COMPLETE,
2026-02-19 16:00:00,1.34536,1.34657,1.34382,1.34514,240,240,0,COMPLETE,
2026-02-19 20:00:00,1.34515,1.34728,1.3451,1.34593,239,240,1,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-20 00:00:00,1.34593,1.34637,1.34342,1.3442,240,240,0,COMPLETE,
2026-02-20 04:00:00,1.3442,1.34669,1.34366,1.34455,240,240,0,COMPLETE,
2026-02-20 08:00:00,1.34454,1.34822,1.34355,1.34697,240,240,0,COMPLETE,
2026-02-20 12:00:00,1.34695,1.35146,1.34602,1.35005,240,240,0,COMPLETE,
2026-02-20 16:00:00,1.35007,1.35145,1.34745,1.34853,240,240,0,COMPLETE,
2026-02-20 20:00:00,1.34854,1.34967,1.3476,1.34779,119,240,121,EXPECTED_INCOMPLETE,EXPECTED
2026-02-21 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-21 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-21 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-21 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-21 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-21 20:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-22 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-22 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-22 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-22 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-22 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-22 20:00:00,1.34768,1.35329,1.34701,1.35317,115,240,125,EXPECTED_INCOMPLETE,EXPECTED
2026-02-23 00:00:00,1.35321,1.35323,1.35097,1.35171,240,240,0,COMPLETE,
2026-02-23 04:00:00,1.35171,1.35347,1.35118,1.35254,240,240,0,COMPLETE,
2026-02-23 08:00:00,1.35257,1.35283,1.34859,1.34907,240,240,0,COMPLETE,
2026-02-23 12:00:00,1.34904,1.35244,1.34754,1.34943,240,240,0,COMPLETE,
2026-02-23 16:00:00,1.34943,1.35145,1.34842,1.3489,240,240,0,COMPLETE,
2026-02-23 20:00:00,1.34887,1.34999,1.34871,1.34954,234,240,6,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-24 00:00:00,1.34954,1.35012,1.34774,1.34879,240,240,0,COMPLETE,
2026-02-24 04:00:00,1.3488,1.34915,1.34728,1.34781,240,240,0,COMPLETE,
2026-02-24 08:00:00,1.34781,1.35062,1.34694,1.34858,240,240,0,COMPLETE,
2026-02-24 12:00:00,1.34856,1.35244,1.34759,1.35142,240,240,0,COMPLETE,
2026-02-24 16:00:00,1.35142,1.35363,1.35002,1.35015,240,240,0,COMPLETE,
2026-02-24 20:00:00,1.35015,1.35084,1.34803,1.34952,236,240,4,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-25 00:00:00,1.34954,1.35211,1.34908,1.35122,240,240,0,COMPLETE,
2026-02-25 04:00:00,1.35123,1.353,1.35101,1.35259,240,240,0,COMPLETE,
2026-02-25 08:00:00,1.35259,1.35334,1.34902,1.35047,240,240,0,COMPLETE,
2026-02-25 12:00:00,1.35046,1.35369,1.35026,1.35333,240,240,0,COMPLETE,
2026-02-25 16:00:00,1.35332,1.35656,1.35313,1.35499,240,240,0,COMPLETE,
2026-02-25 20:00:00,1.35498,1.35604,1.35456,1.35571,238,240,2,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-26 00:00:00,1.35571,1.35748,1.3553,1.35555,240,240,0,COMPLETE,
2026-02-26 04:00:00,1.35555,1.35624,1.35437,1.3546,240,240,0,COMPLETE,
2026-02-26 08:00:00,1.35463,1.35472,1.35184,1.35285,240,240,0,COMPLETE,
2026-02-26 12:00:00,1.35288,1.35561,1.34969,1.35144,240,240,0,COMPLETE,
2026-02-26 16:00:00,1.35141,1.35152,1.34448,1.34869,240,240,0,COMPLETE,
2026-02-26 20:00:00,1.34867,1.34928,1.34766,1.3491,237,240,3,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-27 00:00:00,1.3491,1.34955,1.34759,1.34914,240,240,0,COMPLETE,
2026-02-27 04:00:00,1.34911,1.3501,1.34612,1.34876,240,240,0,COMPLETE,
2026-02-27 08:00:00,1.34878,1.35077,1.34649,1.34661,240,240,0,COMPLETE,
2026-02-27 12:00:00,1.34659,1.34788,1.3439,1.34434,240,240,0,COMPLETE,
2026-02-27 16:00:00,1.34432,1.34827,1.34406,1.34804,240,240,0,COMPLETE,
2026-02-27 20:00:00,1.34804,1.34902,1.34704,1.34871,119,240,121,EXPECTED_INCOMPLETE,EXPECTED
2026-02-28 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-28 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-28 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-28 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-28 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-28 20:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-03-01 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-03-01 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-03-01 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-03-01 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-03-01 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-03-01 20:00:00,1.34042,1.3434,1.33979,1.34048,104,240,136,EXPECTED_INCOMPLETE,EXPECTED
