context_type,family_id,gap_previous,gap_current,gap_minutes,date,year,month,weekday,previous_clock,current_clock,before_count,after_count,full_before_context,full_after_context,before_internal_gaps,after_internal_gaps,context_is_continuous,first_before_time,last_before_time,first_after_time,last_after_time,first_before_open,last_before_close,first_after_open,last_after_close,before_high,before_low,after_high,after_low,before_close_to_after_open_change
KNOWN_BOUNDARY,P33_C39_D64,2021-12-02 21:58:00,2021-12-02 23:01:00,63.0,2021-12-02,2021,12,Thursday,21:58,23:01,5,5,True,True,0,0,True,2021-12-02 21:54:00,2021-12-02 21:58:00,2021-12-02 23:01:00,2021-12-02 23:05:00,1768.626,1768.199,1769.678,1769.471,1768.626,1767.843,1770.597,1769.46,1.4790000000000418
KNOWN_BOUNDARY,P33_C39_D64,2021-12-06 21:58:00,2021-12-06 23:01:00,63.0,2021-12-06,2021,12,Monday,21:58,23:01,5,5,True,True,0,0,True,2021-12-06 21:54:00,2021-12-06 21:58:00,2021-12-06 23:01:00,2021-12-06 23:05:00,1778.355,1778.394,1778.81,1778.98,1778.537,1778.216,1779.254,1778.809,0.41599999999994
KNOWN_BOUNDARY,P33_C39_D64,2021-12-07 21:58:00,2021-12-07 23:01:00,63.0,2021-12-07,2021,12,Tuesday,21:58,23:01,5,5,True,True,0,0,True,2021-12-07 21:54:00,2021-12-07 21:58:00,2021-12-07 23:01:00,2021-12-07 23:05:00,1784.359,1784.067,1784.417,1784.744,1784.374,1783.907,1784.888,1784.28,0.34999999999990905
KNOWN_BOUNDARY,P33_C39_D64,2021-12-08 21:58:00,2021-12-08 23:01:00,63.0,2021-12-08,2021,12,Wednesday,21:58,23:01,5,5,True,True,0,0,True,2021-12-08 21:54:00,2021-12-08 21:58:00,2021-12-08 23:01:00,2021-12-08 23:05:00,1782.552,1782.96,1783.095,1783.106,1783.127,1782.328,1783.21,1782.922,0.1349999999999909
KNOWN_BOUNDARY,P33_C39_D64,2021-12-09 21:58:00,2021-12-09 23:01:00,63.0,2021-12-09,2021,12,Thursday,21:58,23:01,5,5,True,True,0,0,True,2021-12-09 21:54:00,2021-12-09 21:58:00,2021-12-09 23:01:00,2021-12-09 23:05:00,1775.143,1775.13,1775.884,1776.016,1775.236,1774.927,1776.16,1775.803,0.7539999999999054
KNOWN_BOUNDARY,P33_C39_D64,2021-12-13 21:58:00,2021-12-13 23:01:00,63.0,2021-12-13,2021,12,Monday,21:58,23:01,5,5,True,True,0,0,True,2021-12-13 21:54:00,2021-12-13 21:58:00,2021-12-13 23:01:00,2021-12-13 23:05:00,1787.077,1786.653,1786.227,1786.197,1787.13,1786.495,1786.498,1785.957,-0.4259999999999309
KNOWN_BOUNDARY,P33_C39_D64,2021-12-14 21:58:00,2021-12-14 23:01:00,63.0,2021-12-14,2021,12,Tuesday,21:58,23:01,5,5,True,True,0,0,True,2021-12-14 21:54:00,2021-12-14 21:58:00,2021-12-14 23:01:00,2021-12-14 23:05:00,1770.634,1770.589,1771.209,1771.303,1770.704,1770.327,1771.496,1771.209,0.6200000000001182
KNOWN_BOUNDARY,P33_C39_D64,2021-12-15 21:58:00,2021-12-15 23:01:00,63.0,2021-12-15,2021,12,Wednesday,21:58,23:01,5,5,True,True,0,0,True,2021-12-15 21:54:00,2021-12-15 21:58:00,2021-12-15 23:01:00,2021-12-15 23:05:00,1777.46,1777.05,1778.209,1778.792,1777.46,1776.846,1778.869,1777.763,1.1590000000001055
KNOWN_BOUNDARY,P33_C39_D64,2021-12-16 21:58:00,2021-12-16 23:01:00,63.0,2021-12-16,2021,12,Thursday,21:58,23:01,5,5,True,True,0,0,True,2021-12-16 21:54:00,2021-12-16 21:58:00,2021-12-16 23:01:00,2021-12-16 23:05:00,1798.962,1799.15,1799.05,1798.523,1799.621,1798.962,1799.05,1798.414,-0.10000000000013642
KNOWN_BOUNDARY,P33_C39_D64,2021-12-20 21:58:00,2021-12-20 23:01:00,63.0,2021-12-20,2021,12,Monday,21:58,23:01,5,5,True,True,0,0,True,2021-12-20 21:54:00,2021-12-20 21:58:00,2021-12-20 23:01:00,2021-12-20 23:05:00,1790.25,1790.856,1791.386,1790.882,1790.895,1790.146,1791.739,1790.658,0.5299999999999727
