Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2025-10-14 22:30:00,0.80114,0.80114,0.80096,0.8011,15,15,0,COMPLETE,
2025-10-14 22:45:00,0.8011,0.80112,0.80104,0.80111,15,15,0,COMPLETE,
2025-10-14 23:00:00,0.80111,0.80125,0.8011,0.80122,15,15,0,COMPLETE,
2025-10-14 23:15:00,0.80122,0.80126,0.80112,0.8012,15,15,0,COMPLETE,
2025-10-14 23:30:00,0.80121,0.80127,0.80116,0.8012,15,15,0,COMPLETE,
2025-10-14 23:45:00,0.8012,0.80152,0.80118,0.80142,15,15,0,COMPLETE,
2025-10-15 00:00:00,0.80142,0.80152,0.8012,0.80123,15,15,0,COMPLETE,
2025-10-15 00:15:00,0.80124,0.80136,0.80111,0.80127,15,15,0,COMPLETE,
2025-10-15 00:30:00,0.80127,0.80139,0.8011,0.80111,15,15,0,COMPLETE,
2025-10-15 00:45:00,0.80111,0.80116,0.80086,0.80108,15,15,0,COMPLETE,
2025-10-15 01:00:00,0.80108,0.80115,0.80082,0.80087,15,15,0,COMPLETE,
2025-10-15 01:15:00,0.80088,0.80092,0.80035,0.80036,15,15,0,COMPLETE,
2025-10-15 01:30:00,0.80035,0.80065,0.80032,0.80063,15,15,0,COMPLETE,
2025-10-15 01:45:00,0.80063,0.80063,0.8004,0.80047,15,15,0,COMPLETE,
2025-10-15 02:00:00,0.80047,0.80058,0.80029,0.8003,15,15,0,COMPLETE,
2025-10-15 02:15:00,0.8003,0.8005,0.80018,0.8004,15,15,0,COMPLETE,
2025-10-15 02:30:00,0.8004,0.80049,0.80011,0.80037,15,15,0,COMPLETE,
2025-10-15 02:45:00,0.80037,0.80038,0.79999,0.80018,15,15,0,COMPLETE,
2025-10-15 03:00:00,0.80019,0.80019,0.80001,0.8001,15,15,0,COMPLETE,
2025-10-15 03:15:00,0.8001,0.80028,0.80008,0.80026,15,15,0,COMPLETE,
2025-10-15 03:30:00,0.80026,0.80026,0.80006,0.80019,15,15,0,COMPLETE,
2025-10-15 03:45:00,0.80019,0.8002,0.79991,0.79994,15,15,0,COMPLETE,
2025-10-15 04:00:00,0.79993,0.79993,0.79981,0.7999,15,15,0,COMPLETE,
2025-10-15 04:15:00,0.7999,0.80021,0.79983,0.80018,15,15,0,COMPLETE,
2025-10-15 04:30:00,0.80018,0.80023,0.80002,0.80002,15,15,0,COMPLETE,
2025-10-15 04:45:00,0.80002,0.80005,0.79989,0.8,15,15,0,COMPLETE,
2025-10-15 05:00:00,0.80002,0.80015,0.79983,0.79988,15,15,0,COMPLETE,
2025-10-15 05:15:00,0.79988,0.79989,0.7996,0.79963,15,15,0,COMPLETE,
2025-10-15 05:30:00,0.79961,0.79966,0.79946,0.79964,15,15,0,COMPLETE,
2025-10-15 05:45:00,0.79964,0.80015,0.79958,0.80011,15,15,0,COMPLETE,
2025-10-15 06:00:00,0.8001,0.80012,0.79934,0.79937,15,15,0,COMPLETE,
2025-10-15 06:15:00,0.79937,0.79991,0.79912,0.79972,15,15,0,COMPLETE,
2025-10-15 06:30:00,0.7997,0.79978,0.79935,0.79935,15,15,0,COMPLETE,
2025-10-15 06:45:00,0.79934,0.79969,0.79904,0.79954,15,15,0,COMPLETE,
2025-10-15 07:00:00,0.79955,0.79971,0.79912,0.79936,15,15,0,COMPLETE,
2025-10-15 07:15:00,0.79936,0.79998,0.79935,0.7998,15,15,0,COMPLETE,
2025-10-15 07:30:00,0.79981,0.79991,0.79931,0.79942,15,15,0,COMPLETE,
2025-10-15 07:45:00,0.79942,0.79959,0.79906,0.79955,15,15,0,COMPLETE,
2025-10-15 08:00:00,0.79956,0.79973,0.79929,0.79966,15,15,0,COMPLETE,
2025-10-15 08:15:00,0.79966,0.79979,0.79947,0.79969,15,15,0,COMPLETE,
2025-10-15 08:30:00,0.79969,0.79983,0.79939,0.79942,15,15,0,COMPLETE,
2025-10-15 08:45:00,0.79941,0.79983,0.799,0.79976,15,15,0,COMPLETE,
2025-10-15 09:00:00,0.79977,0.80022,0.79972,0.80016,15,15,0,COMPLETE,
2025-10-15 09:15:00,0.80016,0.80024,0.79999,0.80019,15,15,0,COMPLETE,
2025-10-15 09:30:00,0.80018,0.80019,0.7998,0.80019,15,15,0,COMPLETE,
2025-10-15 09:45:00,0.8002,0.80026,0.80004,0.80009,15,15,0,COMPLETE,
2025-10-15 10:00:00,0.80009,0.80048,0.80008,0.8002,15,15,0,COMPLETE,
2025-10-15 10:15:00,0.8002,0.8007,0.8002,0.80066,15,15,0,COMPLETE,
2025-10-15 10:30:00,0.80066,0.80088,0.80056,0.80082,15,15,0,COMPLETE,
2025-10-15 10:45:00,0.80082,0.80101,0.80058,0.80065,15,15,0,COMPLETE,
2025-10-15 11:00:00,0.80064,0.8007,0.80027,0.80031,15,15,0,COMPLETE,
2025-10-15 11:15:00,0.80031,0.80044,0.79998,0.80017,15,15,0,COMPLETE,
2025-10-15 11:30:00,0.80016,0.80054,0.80015,0.8004,15,15,0,COMPLETE,
2025-10-15 11:45:00,0.8004,0.80065,0.80024,0.80041,15,15,0,COMPLETE,
2025-10-15 12:00:00,0.80041,0.8007,0.8001,0.80042,15,15,0,COMPLETE,
2025-10-15 12:15:00,0.80042,0.80061,0.80001,0.80001,15,15,0,COMPLETE,
2025-10-15 12:30:00,0.80001,0.80042,0.79973,0.8004,15,15,0,COMPLETE,
2025-10-15 12:45:00,0.8004,0.80073,0.80021,0.80056,15,15,0,COMPLETE,
2025-10-15 13:00:00,0.80056,0.80081,0.80027,0.80061,15,15,0,COMPLETE,
2025-10-15 13:15:00,0.80061,0.8008,0.80031,0.80039,15,15,0,COMPLETE,
2025-10-15 13:30:00,0.8004,0.8004,0.79962,0.79969,15,15,0,COMPLETE,
2025-10-15 13:45:00,0.79969,0.79978,0.79915,0.79921,15,15,0,COMPLETE,
2025-10-15 14:00:00,0.79919,0.79949,0.79883,0.79887,15,15,0,COMPLETE,
2025-10-15 14:15:00,0.79888,0.7991,0.79846,0.79889,15,15,0,COMPLETE,
2025-10-15 14:30:00,0.7989,0.79939,0.79879,0.79932,15,15,0,COMPLETE,
2025-10-15 14:45:00,0.79932,0.79933,0.79856,0.79859,15,15,0,COMPLETE,
2025-10-15 15:00:00,0.79859,0.79905,0.79843,0.79845,15,15,0,COMPLETE,
2025-10-15 15:15:00,0.79845,0.79862,0.79749,0.79784,15,15,0,COMPLETE,
2025-10-15 15:30:00,0.79782,0.79784,0.79582,0.79594,15,15,0,COMPLETE,
2025-10-15 15:45:00,0.79594,0.79743,0.79563,0.79711,15,15,0,COMPLETE,
2025-10-15 16:00:00,0.7971,0.79778,0.7971,0.79764,15,15,0,COMPLETE,
2025-10-15 16:15:00,0.79764,0.79764,0.79711,0.79719,15,15,0,COMPLETE,
2025-10-15 16:30:00,0.79719,0.7973,0.79676,0.79676,15,15,0,COMPLETE,
2025-10-15 16:45:00,0.79676,0.7972,0.79667,0.79667,15,15,0,COMPLETE,
2025-10-15 17:00:00,0.79667,0.79686,0.79634,0.79676,15,15,0,COMPLETE,
2025-10-15 17:15:00,0.79677,0.79719,0.79672,0.79711,15,15,0,COMPLETE,
2025-10-15 17:30:00,0.79711,0.79761,0.79706,0.79734,15,15,0,COMPLETE,
2025-10-15 17:45:00,0.79734,0.79768,0.79734,0.79744,15,15,0,COMPLETE,
2025-10-15 18:00:00,0.79744,0.79761,0.79725,0.79741,15,15,0,COMPLETE,
2025-10-15 18:15:00,0.79742,0.79758,0.79688,0.79712,15,15,0,COMPLETE,
2025-10-15 18:30:00,0.79711,0.79733,0.79701,0.79725,15,15,0,COMPLETE,
2025-10-15 18:45:00,0.79725,0.79755,0.79723,0.7974,15,15,0,COMPLETE,
2025-10-15 19:00:00,0.79741,0.79741,0.79697,0.79708,15,15,0,COMPLETE,
2025-10-15 19:15:00,0.79708,0.79713,0.79693,0.797,15,15,0,COMPLETE,
2025-10-15 19:30:00,0.797,0.79707,0.79678,0.79702,15,15,0,COMPLETE,
2025-10-15 19:45:00,0.79702,0.79706,0.79669,0.79677,15,15,0,COMPLETE,
2025-10-15 20:00:00,0.79679,0.79687,0.79657,0.79672,15,15,0,COMPLETE,
2025-10-15 20:15:00,0.79672,0.79688,0.79653,0.79688,15,15,0,COMPLETE,
2025-10-15 20:30:00,0.79688,0.79692,0.79671,0.79688,15,15,0,COMPLETE,
2025-10-15 20:45:00,0.79688,0.79697,0.79663,0.79669,15,15,0,COMPLETE,UNEXPECTED
2025-10-15 21:00:00,0.7967,0.79674,0.79665,0.79669,13,15,2,UNEXPECTED_INCOMPLETE,UNEXPECTED
2025-10-15 21:15:00,0.79671,0.7968,0.79667,0.7968,15,15,0,COMPLETE,
2025-10-15 21:30:00,0.79681,0.79692,0.7967,0.79678,15,15,0,COMPLETE,
2025-10-15 21:45:00,0.79679,0.79686,0.79653,0.79664,15,15,0,COMPLETE,
2025-10-15 22:00:00,0.79666,0.79672,0.79652,0.79655,15,15,0,COMPLETE,
2025-10-15 22:15:00,0.79655,0.79657,0.7964,0.79652,15,15,0,COMPLETE,
2025-10-15 22:30:00,0.79652,0.79654,0.79625,0.79632,15,15,0,COMPLETE,
2025-10-15 22:45:00,0.79632,0.79659,0.79616,0.79657,15,15,0,COMPLETE,
