Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2023-08-05 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-05 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-05 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-05 20:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-06 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-06 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-06 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-06 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-06 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-06 20:00:00,1942.56,1946.648,1942.415,1943.79,115,240,125,EXPECTED_INCOMPLETE,EXPECTED
2023-08-07 00:00:00,1943.785,1945.267,1938.156,1939.32,240,240,0,COMPLETE,
2023-08-07 04:00:00,1939.299,1939.448,1935.226,1936.728,240,240,0,COMPLETE,
2023-08-07 08:00:00,1936.714,1937.563,1933.36,1936.18,240,240,0,COMPLETE,
2023-08-07 12:00:00,1936.172,1941.653,1931.462,1932.46,240,240,0,COMPLETE,
2023-08-07 16:00:00,1932.464,1937.591,1932.074,1936.65,240,240,0,COMPLETE,
2023-08-07 20:00:00,1936.619,1938.031,1935.561,1936.732,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-08 00:00:00,1936.763,1937.305,1931.087,1933.105,240,240,0,COMPLETE,
2023-08-08 04:00:00,1933.074,1934.813,1930.162,1930.393,240,240,0,COMPLETE,
2023-08-08 08:00:00,1930.426,1935.601,1928.087,1928.916,240,240,0,COMPLETE,
2023-08-08 12:00:00,1928.925,1931.997,1922.708,1925.774,240,240,0,COMPLETE,
2023-08-08 16:00:00,1925.777,1928.401,1923.561,1924.796,240,240,0,COMPLETE,
