date,family_id,occurrences,first_previous_clock,last_previous_clock,first_current_clock,last_current_clock,median_gap_minutes,min_gap_minutes,max_gap_minutes,year,month,weekday
2025-03-25,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Tuesday
2025-03-26,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Wednesday
2025-03-27,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Thursday
2025-03-31,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Monday
2025-04-01,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Tuesday
2025-04-03,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Thursday
2025-04-07,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Monday
2025-04-08,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Tuesday
2025-04-09,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Wednesday
2025-04-10,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Thursday
2025-04-14,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Monday
2025-04-15,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Tuesday
2025-04-16,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Wednesday
2025-04-21,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Monday
2025-04-22,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,4,Tuesday
2025-04-23,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Wednesday
2025-04-28,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Monday
2025-04-29,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,4,Tuesday
2025-05-01,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Thursday
2025-05-05,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Monday
2025-05-07,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Wednesday
2025-05-08,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Thursday
2025-05-12,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Monday
2025-05-13,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Tuesday
2025-05-14,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,5,Wednesday
2025-05-15,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Thursday
2025-05-19,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Monday
2025-05-20,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Tuesday
2025-05-21,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Wednesday
2025-05-22,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Thursday
2025-05-27,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Tuesday
2025-05-28,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Wednesday
2025-05-29,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,5,Thursday
2025-06-02,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,6,Monday
2025-06-03,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,6,Tuesday
2025-06-04,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,6,Wednesday
2025-06-05,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,6,Thursday
2025-06-09,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Monday
2025-06-10,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Tuesday
2025-06-11,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Wednesday
2025-06-12,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Thursday
2025-06-16,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Monday
2025-06-17,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Tuesday
2025-06-18,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Wednesday
2025-06-23,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Monday
2025-06-24,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Tuesday
2025-06-25,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Wednesday
2025-06-26,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Thursday
2025-06-30,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,6,Monday
2025-07-01,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Tuesday
2025-07-02,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Wednesday
2025-07-03,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Thursday
2025-07-07,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Monday
2025-07-08,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Tuesday
2025-07-09,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Wednesday
2025-07-10,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Thursday
2025-07-14,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Monday
2025-07-15,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Tuesday
2025-07-16,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Wednesday
2025-07-17,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Thursday
2025-07-21,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Monday
2025-07-22,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Tuesday
2025-07-23,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Wednesday
2025-07-24,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Thursday
2025-07-28,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Monday
2025-07-29,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Tuesday
2025-07-30,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Wednesday
2025-07-31,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,7,Thursday
2025-08-04,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Monday
2025-08-05,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Tuesday
2025-08-06,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Wednesday
2025-08-07,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Thursday
2025-08-11,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Monday
2025-08-12,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Tuesday
2025-08-13,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Wednesday
2025-08-14,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Thursday
2025-08-18,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Monday
2025-08-19,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Tuesday
2025-08-20,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Wednesday
2025-08-21,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Thursday
2025-08-25,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Monday
2025-08-26,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Tuesday
2025-08-27,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Wednesday
2025-08-28,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,8,Thursday
2025-09-02,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Tuesday
2025-09-03,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Wednesday
2025-09-04,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Thursday
2025-09-08,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Monday
2025-09-09,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Tuesday
2025-09-10,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Wednesday
2025-09-11,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Thursday
2025-09-15,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Monday
2025-09-16,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Tuesday
2025-09-17,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Wednesday
2025-09-18,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Thursday
2025-09-22,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Monday
2025-09-23,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Tuesday
2025-09-24,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Wednesday
2025-09-25,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Thursday
2025-09-29,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Monday
2025-09-30,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,9,Tuesday
2025-10-01,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Wednesday
2025-10-02,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Thursday
2025-10-06,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Monday
2025-10-07,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Tuesday
2025-10-08,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Wednesday
2025-10-09,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Thursday
2025-10-13,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Monday
2025-10-14,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Tuesday
2025-10-15,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Wednesday
2025-10-16,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Thursday
2025-10-20,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Monday
2025-10-21,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Tuesday
2025-10-22,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Wednesday
2025-10-23,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Thursday
2025-10-27,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Monday
2025-10-28,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Tuesday
2025-10-29,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Wednesday
2025-10-30,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2025,10,Thursday
2025-11-03,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Monday
2025-11-04,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Tuesday
2025-11-05,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Wednesday
2025-11-06,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Thursday
2025-11-10,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Monday
2025-11-11,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Tuesday
2025-11-12,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Wednesday
2025-11-13,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Thursday
2025-11-17,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Monday
2025-11-18,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Tuesday
2025-11-19,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Wednesday
2025-11-20,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Thursday
2025-11-24,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Monday
2025-11-25,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Tuesday
2025-11-26,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,11,Wednesday
2025-12-01,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Monday
2025-12-02,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Tuesday
2025-12-03,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Wednesday
2025-12-04,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Thursday
2025-12-08,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Monday
2025-12-09,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Tuesday
2025-12-10,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Wednesday
2025-12-15,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Monday
2025-12-16,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Tuesday
2025-12-17,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Wednesday
2025-12-18,P33_C39_D64,1,21:57,21:57,23:02,23:02,65.0,65.0,65.0,2025,12,Thursday
2025-12-22,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Monday
2025-12-23,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,12,Tuesday
2025-12-29,P33_C39_D64,1,21:57,21:57,23:02,23:02,65.0,65.0,65.0,2025,12,Monday
2025-12-30,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2025,12,Tuesday
2026-01-06,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,1,Tuesday
2026-01-07,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,1,Wednesday
2026-01-08,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,1,Thursday
2026-01-12,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,1,Monday
2026-01-13,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,1,Tuesday
2026-01-15,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,1,Thursday
2026-01-20,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2026,1,Tuesday
2026-01-21,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,1,Wednesday
2026-01-22,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2026,1,Thursday
2026-01-26,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,1,Monday
2026-01-28,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,1,Wednesday
2026-01-29,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,1,Thursday
2026-02-02,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,2,Monday
2026-02-03,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,2,Tuesday
2026-02-04,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,2,Wednesday
2026-02-05,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,2,Thursday
2026-02-09,P33_C39_D64,1,21:57,21:57,23:02,23:02,65.0,65.0,65.0,2026,2,Monday
2026-02-10,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,2,Tuesday
2026-02-11,P33_C39_D64,1,21:57,21:57,23:02,23:02,65.0,65.0,65.0,2026,2,Wednesday
2026-02-12,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2026,2,Thursday
2026-02-17,P33_C39_D64,1,21:57,21:57,23:02,23:02,65.0,65.0,65.0,2026,2,Tuesday
2026-02-18,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,2,Wednesday
2026-02-19,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,2,Thursday
2026-02-23,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2026,2,Monday
2026-02-25,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2026,2,Wednesday
2026-02-26,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,2,Thursday
2026-03-02,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2026,3,Monday
2026-03-03,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2026,3,Tuesday
2026-03-04,P33_C39_D64,1,21:57,21:57,23:00,23:00,63.0,63.0,63.0,2026,3,Wednesday
2026-03-09,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,3,Monday
2026-03-10,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,3,Tuesday
2026-03-11,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2026,3,Wednesday
2026-03-12,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,3,Thursday
2026-03-16,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,3,Monday
2026-03-17,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,3,Tuesday
2026-03-18,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,3,Wednesday
2026-03-19,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,3,Thursday
2026-03-23,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,3,Monday
2026-03-24,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,3,Tuesday
2026-03-25,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,3,Wednesday
2026-03-26,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,3,Thursday
2026-03-30,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,3,Monday
2026-03-31,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,3,Tuesday
2026-04-06,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,4,Monday
2026-04-07,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,4,Tuesday
2026-04-08,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,4,Wednesday
2026-04-09,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,4,Thursday
2026-04-13,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,4,Monday
2026-04-14,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,4,Tuesday
2026-04-15,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2026,4,Wednesday
2026-04-16,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,4,Thursday
2026-04-20,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,4,Monday
2026-04-21,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,4,Tuesday
2026-04-22,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,4,Wednesday
2026-04-23,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,4,Thursday
2026-04-27,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,4,Monday
2026-04-28,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,4,Tuesday
2026-04-29,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,4,Wednesday
2026-04-30,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,4,Thursday
2026-05-04,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,5,Monday
2026-05-05,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,5,Tuesday
2026-05-06,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,5,Wednesday
2026-05-07,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,5,Thursday
2026-05-11,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2026,5,Monday
2026-05-12,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,5,Tuesday
2026-05-13,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,5,Wednesday
2026-05-14,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,5,Thursday
2026-05-18,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,5,Monday
2026-05-19,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,5,Tuesday
2026-05-20,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,5,Wednesday
2026-05-21,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,5,Thursday
2026-05-26,P30_C35_D64,1,20:57,20:57,22:02,22:02,65.0,65.0,65.0,2026,5,Tuesday
2026-05-27,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,5,Wednesday
2026-05-28,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,5,Thursday
2026-06-01,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Monday
2026-06-02,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Tuesday
2026-06-03,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Wednesday
2026-06-04,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Thursday
2026-06-08,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Monday
2026-06-09,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Tuesday
2026-06-10,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Wednesday
2026-06-11,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Thursday
2026-06-15,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Monday
2026-06-16,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Tuesday
2026-06-17,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Wednesday
2026-06-18,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Thursday
2026-06-22,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Monday
2026-06-23,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Tuesday
2026-06-24,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Wednesday
2026-06-25,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Thursday
2026-06-29,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Monday
2026-06-30,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,6,Tuesday
2026-07-01,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,7,Wednesday
2026-07-02,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,7,Thursday
2026-07-06,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,7,Monday
2026-07-07,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,7,Tuesday
2026-07-08,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,7,Wednesday
2026-07-09,P30_C35_D64,1,20:57,20:57,22:00,22:00,63.0,63.0,63.0,2026,7,Thursday
